NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Variável (Código),Variável,Mês (Código),Mês
1,Brasil,30,Número-índice,1340.5600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199607,julho 1996
1,Brasil,30,Número-índice,1346.4600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199608,agosto 1996
1,Brasil,30,Número-índice,1348.4800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199609,setembro 1996
1,Brasil,30,Número-índice,1352.5300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199610,outubro 1996
1,Brasil,30,Número-índice,1356.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199611,novembro 1996
1,Brasil,30,Número-índice,1363.2400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199612,dezembro 1996
1,Brasil,30,Número-índice,1379.3300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199701,janeiro 1997
1,Brasil,30,Número-índice,1386.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199702,fevereiro 1997
1,Brasil,30,Número-índice,1393.3000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199703,março 1997
1,Brasil,30,Número-índice,1405.5600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199704,abril 1997
1,Brasil,30,Número-índice,1411.3200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199705,maio 1997
1,Brasil,30,Número-índice,1418.9400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199706,junho 1997
1,Brasil,30,Número-índice,1422.0600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199707,julho 1997
1,Brasil,30,Número-índice,1421.7800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199708,agosto 1997
1,Brasil,30,Número-índice,1422.6300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199709,setembro 1997
1,Brasil,30,Número-índice,1425.9000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199710,outubro 1997
1,Brasil,30,Número-índice,1428.3200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199711,novembro 1997
1,Brasil,30,Número-índice,1434.4600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199712,dezembro 1997
1,Brasil,30,Número-índice,1444.6400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199801,janeiro 1998
1,Brasil,30,Número-índice,1451.2900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199802,fevereiro 1998
1,Brasil,30,Número-índice,1456.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199803,março 1998
1,Brasil,30,Número-índice,1459.7100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199804,abril 1998
1,Brasil,30,Número-índice,1467.0100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199805,maio 1998
1,Brasil,30,Número-índice,1467.3000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199806,junho 1998
1,Brasil,30,Número-índice,1465.5400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199807,julho 1998
1,Brasil,30,Número-índice,1458.0700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199808,agosto 1998
1,Brasil,30,Número-índice,1454.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199809,setembro 1998
1,Brasil,30,Número-índice,1455.1500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199810,outubro 1998
1,Brasil,30,Número-índice,1453.4000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199811,novembro 1998
1,Brasil,30,Número-índice,1458.2000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199812,dezembro 1998
1,Brasil,30,Número-índice,1468.4100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199901,janeiro 1999
1,Brasil,30,Número-índice,1483.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199902,fevereiro 1999
1,Brasil,30,Número-índice,1500.1500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199903,março 1999
1,Brasil,30,Número-índice,1508.5500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199904,abril 1999
1,Brasil,30,Número-índice,1513.0800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199905,maio 1999
1,Brasil,30,Número-índice,1515.9500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199906,junho 1999
1,Brasil,30,Número-índice,1532.4700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199907,julho 1999
1,Brasil,30,Número-índice,1541.0500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199908,agosto 1999
1,Brasil,30,Número-índice,1545.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199909,setembro 1999
1,Brasil,30,Número-índice,1564.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199910,outubro 1999
1,Brasil,30,Número-índice,1579.0900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199911,novembro 1999
1,Brasil,30,Número-índice,1588.5600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),199912,dezembro 1999
1,Brasil,30,Número-índice,1598.4100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200001,janeiro 2000
1,Brasil,30,Número-índice,1600.4900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200002,fevereiro 2000
1,Brasil,30,Número-índice,1604.0100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200003,março 2000
1,Brasil,30,Número-índice,1610.7500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200004,abril 2000
1,Brasil,30,Número-índice,1610.9100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200005,maio 2000
1,Brasil,30,Número-índice,1614.6200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200006,junho 2000
1,Brasil,30,Número-índice,1640.6200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200007,julho 2000
1,Brasil,30,Número-índice,1662.1100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200008,agosto 2000
1,Brasil,30,Número-índice,1665.9300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200009,setembro 2000
1,Brasil,30,Número-índice,1668.2600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200010,outubro 2000
1,Brasil,30,Número-índice,1673.6000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200011,novembro 2000
1,Brasil,30,Número-índice,1683.4700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200012,dezembro 2000
1,Brasil,30,Número-índice,1693.0700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200101,janeiro 2001
1,Brasil,30,Número-índice,1700.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200102,fevereiro 2001
1,Brasil,30,Número-índice,1707.3200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200103,março 2001
1,Brasil,30,Número-índice,1717.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200104,abril 2001
1,Brasil,30,Número-índice,1724.2600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200105,maio 2001
1,Brasil,30,Número-índice,1733.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200106,junho 2001
1,Brasil,30,Número-índice,1756.2800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200107,julho 2001
1,Brasil,30,Número-índice,1768.5700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200108,agosto 2001
1,Brasil,30,Número-índice,1773.5200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200109,setembro 2001
1,Brasil,30,Número-índice,1788.2400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200110,outubro 2001
1,Brasil,30,Número-índice,1800.9400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200111,novembro 2001
1,Brasil,30,Número-índice,1812.6500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200112,dezembro 2001
1,Brasil,30,Número-índice,1822.0800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200201,janeiro 2002
1,Brasil,30,Número-índice,1828.6400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200202,fevereiro 2002
1,Brasil,30,Número-índice,1839.6100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200203,março 2002
1,Brasil,30,Número-índice,1854.3300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200204,abril 2002
1,Brasil,30,Número-índice,1858.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200205,maio 2002
1,Brasil,30,Número-índice,1866.0200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200206,junho 2002
1,Brasil,30,Número-índice,1888.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200207,julho 2002
1,Brasil,30,Número-índice,1900.5000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200208,agosto 2002
1,Brasil,30,Número-índice,1914.1800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200209,setembro 2002
1,Brasil,30,Número-índice,1939.2600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200210,outubro 2002
1,Brasil,30,Número-índice,1997.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200211,novembro 2002
1,Brasil,30,Número-índice,2039.7800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200212,dezembro 2002
1,Brasil,30,Número-índice,2085.6800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200301,janeiro 2003
1,Brasil,30,Número-índice,2118.4300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200302,fevereiro 2003
1,Brasil,30,Número-índice,2144.4900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200303,março 2003
1,Brasil,30,Número-índice,2165.2900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200304,abril 2003
1,Brasil,30,Número-índice,2178.5000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200305,maio 2003
1,Brasil,30,Número-índice,2175.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200306,junho 2003
1,Brasil,30,Número-índice,2179.5800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200307,julho 2003
1,Brasil,30,Número-índice,2186.9900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200308,agosto 2003
1,Brasil,30,Número-índice,2204.0500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200309,setembro 2003
1,Brasil,30,Número-índice,2210.4400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200310,outubro 2003
1,Brasil,30,Número-índice,2217.9600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200311,novembro 2003
1,Brasil,30,Número-índice,2229.4900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200312,dezembro 2003
1,Brasil,30,Número-índice,2246.4300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200401,janeiro 2004
1,Brasil,30,Número-índice,2260.1300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200402,fevereiro 2004
1,Brasil,30,Número-índice,2270.7500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200403,março 2004
1,Brasil,30,Número-índice,2279.1500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200404,abril 2004
1,Brasil,30,Número-índice,2290.7700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200405,maio 2004
1,Brasil,30,Número-índice,2307.0300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200406,junho 2004
1,Brasil,30,Número-índice,2328.0200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200407,julho 2004
1,Brasil,30,Número-índice,2344.0800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200408,agosto 2004
1,Brasil,30,Número-índice,2351.8200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200409,setembro 2004
1,Brasil,30,Número-índice,2362.1700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200410,outubro 2004
1,Brasil,30,Número-índice,2378.4700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200411,novembro 2004
1,Brasil,30,Número-índice,2398.9200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200412,dezembro 2004
1,Brasil,30,Número-índice,2412.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200501,janeiro 2005
1,Brasil,30,Número-índice,2427.0700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200502,fevereiro 2005
1,Brasil,30,Número-índice,2441.8700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200503,março 2005
1,Brasil,30,Número-índice,2463.1100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200504,abril 2005
1,Brasil,30,Número-índice,2475.1800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200505,maio 2005
1,Brasil,30,Número-índice,2474.6800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200506,junho 2005
1,Brasil,30,Número-índice,2480.8700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200507,julho 2005
1,Brasil,30,Número-índice,2485.0900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200508,agosto 2005
1,Brasil,30,Número-índice,2493.7900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200509,setembro 2005
1,Brasil,30,Número-índice,2512.4900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200510,outubro 2005
1,Brasil,30,Número-índice,2526.3100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200511,novembro 2005
1,Brasil,30,Número-índice,2535.4000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200512,dezembro 2005
1,Brasil,30,Número-índice,2550.3600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200601,janeiro 2006
1,Brasil,30,Número-índice,2560.8200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200602,fevereiro 2006
1,Brasil,30,Número-índice,2571.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200603,março 2006
1,Brasil,30,Número-índice,2577.2300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200604,abril 2006
1,Brasil,30,Número-índice,2579.8100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200605,maio 2006
1,Brasil,30,Número-índice,2574.3900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200606,junho 2006
1,Brasil,30,Número-índice,2579.2800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200607,julho 2006
1,Brasil,30,Número-índice,2580.5700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200608,agosto 2006
1,Brasil,30,Número-índice,2585.9900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200609,setembro 2006
1,Brasil,30,Número-índice,2594.5200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200610,outubro 2006
1,Brasil,30,Número-índice,2602.5600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200611,novembro 2006
1,Brasil,30,Número-índice,2615.0500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200612,dezembro 2006
1,Brasil,30,Número-índice,2626.5600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200701,janeiro 2007
1,Brasil,30,Número-índice,2638.1200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200702,fevereiro 2007
1,Brasil,30,Número-índice,2647.8800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200703,março 2007
1,Brasil,30,Número-índice,2654.5000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200704,abril 2007
1,Brasil,30,Número-índice,2661.9300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200705,maio 2007
1,Brasil,30,Número-índice,2669.3800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200706,junho 2007
1,Brasil,30,Número-índice,2675.7900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200707,julho 2007
1,Brasil,30,Número-índice,2688.3700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200708,agosto 2007
1,Brasil,30,Número-índice,2693.2100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200709,setembro 2007
1,Brasil,30,Número-índice,2701.2900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200710,outubro 2007
1,Brasil,30,Número-índice,2711.5500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200711,novembro 2007
1,Brasil,30,Número-índice,2731.6200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200712,dezembro 2007
1,Brasil,30,Número-índice,2746.3700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200801,janeiro 2008
1,Brasil,30,Número-índice,2759.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200802,fevereiro 2008
1,Brasil,30,Número-índice,2773.0800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200803,março 2008
1,Brasil,30,Número-índice,2788.3300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200804,abril 2008
1,Brasil,30,Número-índice,2810.3600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200805,maio 2008
1,Brasil,30,Número-índice,2831.1600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200806,junho 2008
1,Brasil,30,Número-índice,2846.1600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200807,julho 2008
1,Brasil,30,Número-índice,2854.1300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200808,agosto 2008
1,Brasil,30,Número-índice,2861.5500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200809,setembro 2008
1,Brasil,30,Número-índice,2874.4300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200810,outubro 2008
1,Brasil,30,Número-índice,2884.7800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200811,novembro 2008
1,Brasil,30,Número-índice,2892.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200812,dezembro 2008
1,Brasil,30,Número-índice,2906.7400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200901,janeiro 2009
1,Brasil,30,Número-índice,2922.7300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200902,fevereiro 2009
1,Brasil,30,Número-índice,2928.5700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200903,março 2009
1,Brasil,30,Número-índice,2942.6300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200904,abril 2009
1,Brasil,30,Número-índice,2956.4600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200905,maio 2009
1,Brasil,30,Número-índice,2967.1000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200906,junho 2009
1,Brasil,30,Número-índice,2974.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200907,julho 2009
1,Brasil,30,Número-índice,2978.6800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200908,agosto 2009
1,Brasil,30,Número-índice,2985.8300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200909,setembro 2009
1,Brasil,30,Número-índice,2994.1900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200910,outubro 2009
1,Brasil,30,Número-índice,3006.4700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200911,novembro 2009
1,Brasil,30,Número-índice,3017.5900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),200912,dezembro 2009
1,Brasil,30,Número-índice,3040.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201001,janeiro 2010
1,Brasil,30,Número-índice,3063.9300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201002,fevereiro 2010
1,Brasil,30,Número-índice,3079.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201003,março 2010
1,Brasil,30,Número-índice,3097.4200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201004,abril 2010
1,Brasil,30,Número-índice,3110.7400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201005,maio 2010
1,Brasil,30,Número-índice,3110.7400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201006,junho 2010
1,Brasil,30,Número-índice,3111.0500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201007,julho 2010
1,Brasil,30,Número-índice,3112.2900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201008,agosto 2010
1,Brasil,30,Número-índice,3126.2900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201009,setembro 2010
1,Brasil,30,Número-índice,3149.7400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201010,outubro 2010
1,Brasil,30,Número-índice,3175.8800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201011,novembro 2010
1,Brasil,30,Número-índice,3195.8900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201012,dezembro 2010
1,Brasil,30,Número-índice,3222.4200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201101,janeiro 2011
1,Brasil,30,Número-índice,3248.2000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201102,fevereiro 2011
1,Brasil,30,Número-índice,3273.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201103,março 2011
1,Brasil,30,Número-índice,3299.0700000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201104,abril 2011
1,Brasil,30,Número-índice,3314.5800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201105,maio 2011
1,Brasil,30,Número-índice,3319.5500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201106,junho 2011
1,Brasil,30,Número-índice,3324.8600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201107,julho 2011
1,Brasil,30,Número-índice,3337.1600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201108,agosto 2011
1,Brasil,30,Número-índice,3354.8500000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201109,setembro 2011
1,Brasil,30,Número-índice,3369.2800000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201110,outubro 2011
1,Brasil,30,Número-índice,3386.8000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201111,novembro 2011
1,Brasil,30,Número-índice,3403.7300000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201112,dezembro 2011
1,Brasil,30,Número-índice,3422.7900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201201,janeiro 2012
1,Brasil,30,Número-índice,3438.1900000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201202,fevereiro 2012
1,Brasil,30,Número-índice,3445.4100000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201203,março 2012
1,Brasil,30,Número-índice,3467.4600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201204,abril 2012
1,Brasil,30,Número-índice,3479.9400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201205,maio 2012
1,Brasil,30,Número-índice,3482.7200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201206,junho 2012
1,Brasil,30,Número-índice,3497.7000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201207,julho 2012
1,Brasil,30,Número-índice,3512.0400000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201208,agosto 2012
1,Brasil,30,Número-índice,3532.0600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201209,setembro 2012
1,Brasil,30,Número-índice,3552.9000000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201210,outubro 2012
1,Brasil,30,Número-índice,3574.2200000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201211,novembro 2012
1,Brasil,30,Número-índice,3602.4600000000000,1,Brasil,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),201212,dezembro 2012
